ActivityType	DateTime	TransDateTime	Symbol	OrderActionSource	InternalOrderID	ServiceOrderID	OrderType	Quantity	BuySell	Price	Price2	OrderStatus	FillPrice	FilledQuantity	TradeAccount	OpenClose	ParentInternalOrderID	PositionQuantity	FillExecutionServiceID	HighDuringPosition	LowDuringPosition	Note	AccountBalance	ExchangeOrderID	ClientOrderID	TimeInForce	Username	IsAutomated
Orders	2026-07-30  08:11:41.075924	2026-07-30  08:11:41.075922	[Sim]NQU26_FUT_CME	Simulated order accepted	3666	3666	Market	6	Buy			Open			Sim1 [EVAL]	Open						SwissPropFirm.twconfig	0.00			Day		N
Orders	2026-07-30  08:11:41.075954	2026-07-30  08:11:41.075952	[Sim]NQU26_FUT_CME	Trade simulation fill. Bid: 27444.50 Ask: 27446.00 Last: 27445.25	3666	3666	Market	6	Buy			Filled	2744600.0000000	6	Sim1 [EVAL]	Open						SwissPropFirm.twconfig	0.00			Day		N
Fills	2026-07-30  08:11:41.075961	2026-07-30  08:11:41.075949	[Sim]NQU26_FUT_CME	Trade simulation fill. Bid: 27444.50 Ask: 27446.00 Last: 27445.25	3666	3666	Market	6	Buy			Filled	2744600.0000000	6	Sim1 [EVAL]	Open		6	3666.1			SwissPropFirm.twconfig	0.00			Day		N
Orders	2026-07-30  08:11:41.075985	2026-07-30  08:11:41.075985	[Sim]NQU26_FUT_CME	Updating move to breakeven stop reference price on parent modification/fill to 2744600	3668		Stop		Sell	2742100.0000000		Pending Child-Client			Sim1 [EVAL]	Close	3666					SwissPropFirm.twconfig	0.00			Day		N
Orders	2026-07-30  08:11:41.075991	2026-07-30  08:11:41.075990	[Sim]NQU26_FUT_CME	Updating move to breakeven stop trigger price on parent modification/fill to 2749600	3668		Stop		Sell	2742100.0000000		Pending Child-Client			Sim1 [EVAL]	Close	3666					SwissPropFirm.twconfig	0.00			Day		N
Orders	2026-07-30  08:11:41.076001	2026-07-30  08:11:41.075999	[Sim]NQU26_FUT_CME	Auto-sent child from parent fill	3667		Limit	6	Sell	2749600.0000000		Order Sent			Sim1 [EVAL]	Close	3666	6				SwissPropFirm.twconfig	0.00			Day		N
Orders	2026-07-30  08:11:41.076009	2026-07-30  08:11:41.076008	[Sim]NQU26_FUT_CME	Auto-sent child from parent fill	3668		Stop	6	Sell	2742100.0000000		Order Sent			Sim1 [EVAL]	Close	3666	6				SwissPropFirm.twconfig	0.00			Day		N
Orders	2026-07-30  08:11:41.076018	2026-07-30  08:11:41.076016	[Sim]NQU26_FUT_CME	Simulated order accepted	3667	3667	Limit	6	Sell	2749600.0000000		Open			Sim1 [EVAL]	Close	3666	6				SwissPropFirm.twconfig	0.00			Day		N
Orders	2026-07-30  08:11:41.076024	2026-07-30  08:11:41.076023	[Sim]NQU26_FUT_CME	Simulated order accepted	3668	3668	Stop	6	Sell	2742100.0000000		Open			Sim1 [EVAL]	Close	3666	6				SwissPropFirm.twconfig	0.00			Day		N
Orders	2026-07-30  08:11:41.076055	2026-07-30  08:11:41.076052	[Sim]NQU26_FUT_CME	#1 NQU26_FUT_CME[M]  5 Min  | User order entry | Last: 27445.25 | AOE=true | AOU=true. Attached Order | Client side OCO order	3670		Limit		Sell	2752100.0000000		Pending Child-Client			Sim1 [EVAL]	Close	3669	6				SwissPropFirm.twconfig	0.00			Day		N
Orders	2026-07-30  08:11:41.076064	2026-07-30  08:11:41.076061	[Sim]NQU26_FUT_CME	#1 NQU26_FUT_CME[M]  5 Min  | User order entry | Last: 27445.25 | AOE=true | AOU=true. Attached Order | Client side OCO order	3671		Stop		Sell	2742100.0000000		Pending Child-Client			Sim1 [EVAL]	Close	3669	6				SwissPropFirm.twconfig	0.00			Day		N
Orders	2026-07-30  08:11:41.076073	2026-07-30  08:11:41.076069	[Sim]NQU26_FUT_CME	#1 NQU26_FUT_CME[M]  5 Min  | User order entry | Last: 27445.25 | AOE=true | AOU=true	3669		Market	1	Buy			Order Sent			Sim1 [EVAL]	Open		6				SwissPropFirm.twconfig	0.00			Day		N
Orders	2026-07-30  08:11:41.076080	2026-07-30  08:11:41.076079	[Sim]NQU26_FUT_CME	Simulated order accepted	3669	3669	Market	1	Buy			Open			Sim1 [EVAL]	Open		6				SwissPropFirm.twconfig	0.00			Day		N
Orders	2026-07-30  08:11:41.076099	2026-07-30  08:11:41.076098	[Sim]NQU26_FUT_CME	Trade simulation fill. Bid: 27444.50 Ask: 27446.00 Last: 27445.25	3669	3669	Market	1	Buy			Filled	2744600.0000000	1	Sim1 [EVAL]	Open		6				SwissPropFirm.twconfig	0.00			Day		N
Fills	2026-07-30  08:11:41.076105	2026-07-30  08:11:41.076090	[Sim]NQU26_FUT_CME	Trade simulation fill. Bid: 27444.50 Ask: 27446.00 Last: 27445.25	3669	3669	Market	1	Buy			Filled	2744600.0000000	1	Sim1 [EVAL]	Open		7	3669.1			SwissPropFirm.twconfig	0.00			Day		N
Orders	2026-07-30  08:11:41.076118	2026-07-30  08:11:41.076118	[Sim]NQU26_FUT_CME	Updating move to breakeven stop reference price on parent modification/fill to 2744600	3671		Stop		Sell	2742100.0000000		Pending Child-Client			Sim1 [EVAL]	Close	3669					SwissPropFirm.twconfig	0.00			Day		N
Orders	2026-07-30  08:11:41.076125	2026-07-30  08:11:41.076124	[Sim]NQU26_FUT_CME	Updating move to breakeven stop trigger price on parent modification/fill to 2749600	3671		Stop		Sell	2742100.0000000		Pending Child-Client			Sim1 [EVAL]	Close	3669					SwissPropFirm.twconfig	0.00			Day		N
Orders	2026-07-30  08:11:41.076131	2026-07-30  08:11:41.076129	[Sim]NQU26_FUT_CME	Auto-sent child from parent fill	3670		Limit	1	Sell	2752100.0000000		Order Sent			Sim1 [EVAL]	Close	3669	7				SwissPropFirm.twconfig	0.00			Day		N
Orders	2026-07-30  08:11:41.076138	2026-07-30  08:11:41.076136	[Sim]NQU26_FUT_CME	Auto-sent child from parent fill	3671		Stop	1	Sell	2742100.0000000		Order Sent			Sim1 [EVAL]	Close	3669	7				SwissPropFirm.twconfig	0.00			Day		N
Orders	2026-07-30  08:11:41.076145	2026-07-30  08:11:41.076144	[Sim]NQU26_FUT_CME	Simulated order accepted	3670	3670	Limit	1	Sell	2752100.0000000		Open			Sim1 [EVAL]	Close	3669	7				SwissPropFirm.twconfig	0.00			Day		N
Orders	2026-07-30  08:11:41.076153	2026-07-30  08:11:41.076152	[Sim]NQU26_FUT_CME	Simulated order accepted	3671	3671	Stop	1	Sell	2742100.0000000		Open			Sim1 [EVAL]	Close	3669	7				SwissPropFirm.twconfig	0.00			Day		N
Orders	2026-07-30  08:23:29.222410	2026-07-30  08:23:29.222397	[Sim]NQU26_FUT_CME	#1 NQU26_FUT_CME[M]  5 Min  | User order cancel	3667	3667	Limit	6	Sell	2749600.0000000		Pending Cancel			Sim1 [EVAL]	Close	3666	7				SwissPropFirm.twconfig	0.00			Day		N
Orders	2026-07-30  08:23:29.222455	2026-07-30  08:23:29.222451	[Sim]NQU26_FUT_CME	Simulated order canceled	3667	3667	Limit	6	Sell	2749600.0000000		Canceled			Sim1 [EVAL]	Close	3666	7				SwissPropFirm.twconfig	0.00			Day		N
Orders	2026-07-30  08:23:34.475916	2026-07-30  08:23:34.475914	[Sim]NQU26_FUT_CME	Initiating: #1 NQU26_FUT_CME[M]  5 Min  | Canceling non-market orders during Flatten	3668	3668	Stop	6	Sell	2742100.0000000		Open			Sim1 [EVAL]	Close	3666					SwissPropFirm.twconfig	0.00			Day		N
Orders	2026-07-30  08:23:34.475941	2026-07-30  08:23:34.475939	[Sim]NQU26_FUT_CME	#1 NQU26_FUT_CME[M]  5 Min  | Canceling non-market orders during Flatten	3668	3668	Stop	6	Sell	2742100.0000000		Pending Cancel			Sim1 [EVAL]	Close	3666	7				SwissPropFirm.twconfig	0.00			Day		N
Orders	2026-07-30  08:23:34.475950	2026-07-30  08:23:34.475949	[Sim]NQU26_FUT_CME	Simulated order canceled	3668	3668	Stop	6	Sell	2742100.0000000		Canceled			Sim1 [EVAL]	Close	3666	7				SwissPropFirm.twconfig	0.00			Day		N
Orders	2026-07-30  08:23:34.475955	2026-07-30  08:23:34.475954	[Sim]NQU26_FUT_CME	#1 NQU26_FUT_CME[M]  5 Min  | Canceling non-market orders during Flatten	3670	3670	Limit	1	Sell	2752100.0000000		Pending Cancel			Sim1 [EVAL]	Close	3669	7				SwissPropFirm.twconfig	0.00			Day		N
Orders	2026-07-30  08:23:34.475959	2026-07-30  08:23:34.475959	[Sim]NQU26_FUT_CME	Simulated order canceled	3670	3670	Limit	1	Sell	2752100.0000000		Canceled			Sim1 [EVAL]	Close	3669	7				SwissPropFirm.twconfig	0.00			Day		N
Orders	2026-07-30  08:23:34.475962	2026-07-30  08:23:34.475961	[Sim]NQU26_FUT_CME	#1 NQU26_FUT_CME[M]  5 Min  | Canceling non-market orders during Flatten	3671	3671	Stop	1	Sell	2742100.0000000		Pending Cancel			Sim1 [EVAL]	Close	3669	7				SwissPropFirm.twconfig	0.00			Day		N
Orders	2026-07-30  08:23:34.475965	2026-07-30  08:23:34.475964	[Sim]NQU26_FUT_CME	Simulated order canceled	3671	3671	Stop	1	Sell	2742100.0000000		Canceled			Sim1 [EVAL]	Close	3669	7				SwissPropFirm.twconfig	0.00			Day		N
Orders	2026-07-30  08:23:34.475975	2026-07-30  08:23:34.475971	[Sim]NQU26_FUT_CME	#1 NQU26_FUT_CME[M]  5 Min  | User order entry. Flatten&CancelAllOrders | Last: 27489.5. Current Position quantity: 7 | AOE=true | AOU=true	3672		Market	7	Sell			Order Sent			Sim1 [EVAL]	Close		7				SwissPropFirm.twconfig	0.00			Day		N
Orders	2026-07-30  08:23:34.475985	2026-07-30  08:23:34.475985	[Sim]NQU26_FUT_CME	Simulated order accepted	3672	3672	Market	7	Sell			Open			Sim1 [EVAL]	Close		7				SwissPropFirm.twconfig	0.00			Day		N
Orders	2026-07-30  08:23:34.476004	2026-07-30  08:23:34.476004	[Sim]NQU26_FUT_CME	Trade simulation fill. Bid: 27489.50 Ask: 27491.25 Last: 27489.50	3672	3672	Market	7	Sell			Filled	2748950.0000000	7	Sim1 [EVAL]	Close		7				SwissPropFirm.twconfig	0.00			Day		N
Fills	2026-07-30  08:23:34.476006	2026-07-30  08:23:34.476002	[Sim]NQU26_FUT_CME	Trade simulation fill. Bid: 27489.50 Ask: 27491.25 Last: 27489.50	3672	3672	Market	7	Sell			Filled	2748950.0000000	7	Sim1 [EVAL]	Close			3672.1	2749175.0000000	2742575.0000000	SwissPropFirm.twconfig	0.00			Day		N
