ActivityType	DateTime	TransDateTime	Symbol	OrderActionSource	InternalOrderID	ServiceOrderID	OrderType	Quantity	BuySell	Price	Price2	OrderStatus	FillPrice	FilledQuantity	TradeAccount	OpenClose	ParentInternalOrderID	PositionQuantity	FillExecutionServiceID	HighDuringPosition	LowDuringPosition	Note	AccountBalance	ExchangeOrderID	ClientOrderID	TimeInForce	Username	IsAutomated
Fills	2026-07-28  08:38:40.565173	2026-07-28  08:38:40.565134	[Sim]NQU26_FUT_CME	Trade simulation fill. Bid: 28013.50 Ask: 28014.75 Last: 28014.25	3605	3605	Limit	6	Sell	2801350.0000000		Filled	2801350.0000000	6	Sim1 [EVAL]	Close	3604	1	3605.1	2801425.0000000	2795725.0000000	SwissPropFirm.twconfig	0.00			Day		N
Orders	2026-07-28  08:38:40.565232	2026-07-28  08:38:40.565230	[Sim]NQU26_FUT_CME	Canceling order due to sibling fill	3606	3606	Stop	6	Sell	2796450.0000000		Pending Cancel			Sim1 [EVAL]	Close	3604	1				SwissPropFirm.twconfig	0.00			Day		N
Orders	2026-07-28  08:38:40.565245	2026-07-28  08:38:40.565244	[Sim]NQU26_FUT_CME	Simulated order canceled	3606	3606	Stop	6	Sell	2796450.0000000		Canceled			Sim1 [EVAL]	Close	3604	1				SwissPropFirm.twconfig	0.00			Day		N
Orders	2026-07-28  08:41:49.614353	2026-07-28  08:41:49.614346	[Sim]NQU26_FUT_CME	Trade simulation fill. Bid: 28038.75 Ask: 28038.75 Last: 28038.75. Bid ask corrected	3608	3608	Limit	1	Sell	2803850.0000000		Filled	2803875.0000000	1	Sim1 [EVAL]	Close	3607	1				SwissPropFirm.twconfig	0.00			Day		N
Fills	2026-07-28  08:41:49.614380	2026-07-28  08:41:49.614339	[Sim]NQU26_FUT_CME	Trade simulation fill. Bid: 28038.75 Ask: 28038.75 Last: 28038.75. Bid ask corrected	3608	3608	Limit	1	Sell	2803850.0000000		Filled	2803875.0000000	1	Sim1 [EVAL]	Close	3607		3608.1	2803875.0000000	2800925.0000000	SwissPropFirm.twconfig	0.00			Day		N
Orders	2026-07-28  08:41:49.614432	2026-07-28  08:41:49.614430	[Sim]NQU26_FUT_CME	Canceling order due to sibling fill	3609	3609	Stop	1	Sell	2796450.0000000		Pending Cancel			Sim1 [EVAL]	Close	3607					SwissPropFirm.twconfig	0.00			Day		N
Orders	2026-07-28  08:41:49.614447	2026-07-28  08:41:49.614444	[Sim]NQU26_FUT_CME	Simulated order canceled	3609	3609	Stop	1	Sell	2796450.0000000		Canceled			Sim1 [EVAL]	Close	3607					SwissPropFirm.twconfig	0.00			Day		N
Orders	2026-07-29  06:27:37.715335	2026-07-29  06:27:37.714861	[Sim]NQU26_FUT_CME	#1 NQU26_FUT_CME[M]  1 Min  | User order entry | Last: 27810.5 | AOE=true | AOU=true. Attached Order | Client side OCO order	3614		Limit		Sell	2786100.0000000		Pending Child-Client			Sim1 [EVAL]	Close	3613					SwissPropFirm.twconfig	0.00			Day		N
Orders	2026-07-29  06:27:37.715649	2026-07-29  06:27:37.715639	[Sim]NQU26_FUT_CME	#1 NQU26_FUT_CME[M]  1 Min  | User order entry | Last: 27810.5 | AOE=true | AOU=true. Attached Order | Client side OCO order	3615		Stop		Sell	2778600.0000000		Pending Child-Client			Sim1 [EVAL]	Close	3613					SwissPropFirm.twconfig	0.00			Day		N
Orders	2026-07-29  06:27:37.715665	2026-07-29  06:27:37.715660	[Sim]NQU26_FUT_CME	#1 NQU26_FUT_CME[M]  1 Min  | User order entry | Last: 27810.5 | AOE=true | AOU=true	3613		Market	6	Buy			Order Sent			Sim1 [EVAL]	Open						SwissPropFirm.twconfig	0.00			Day		N
Orders	2026-07-29  06:27:37.716064	2026-07-29  06:27:37.716060	[Sim]NQU26_FUT_CME	Simulated order accepted	3613	3613	Market	6	Buy			Open			Sim1 [EVAL]	Open						SwissPropFirm.twconfig	0.00			Day		N
Orders	2026-07-29  06:27:37.716373	2026-07-29  06:27:37.716366	[Sim]NQU26_FUT_CME	Trade simulation fill. Bid: 27809.50 Ask: 27811.00 Last: 27810.50	3613	3613	Market	6	Buy			Filled	2781100.0000000	6	Sim1 [EVAL]	Open						SwissPropFirm.twconfig	0.00			Day		N
Fills	2026-07-29  06:27:37.716384	2026-07-29  06:27:37.716358	[Sim]NQU26_FUT_CME	Trade simulation fill. Bid: 27809.50 Ask: 27811.00 Last: 27810.50	3613	3613	Market	6	Buy			Filled	2781100.0000000	6	Sim1 [EVAL]	Open		6	3613.1			SwissPropFirm.twconfig	0.00			Day		N
Orders	2026-07-29  06:27:37.716427	2026-07-29  06:27:37.716426	[Sim]NQU26_FUT_CME	Updating move to breakeven stop reference price on parent modification/fill to 2781100	3615		Stop		Sell	2778600.0000000		Pending Child-Client			Sim1 [EVAL]	Close	3613					SwissPropFirm.twconfig	0.00			Day		N
Orders	2026-07-29  06:27:37.716430	2026-07-29  06:27:37.716430	[Sim]NQU26_FUT_CME	Updating move to breakeven stop trigger price on parent modification/fill to 2786100	3615		Stop		Sell	2778600.0000000		Pending Child-Client			Sim1 [EVAL]	Close	3613					SwissPropFirm.twconfig	0.00			Day		N
Orders	2026-07-29  06:27:37.716455	2026-07-29  06:27:37.716452	[Sim]NQU26_FUT_CME	Auto-sent child from parent fill	3614		Limit	6	Sell	2786100.0000000		Order Sent			Sim1 [EVAL]	Close	3613	6				SwissPropFirm.twconfig	0.00			Day		N
Orders	2026-07-29  06:27:37.716464	2026-07-29  06:27:37.716462	[Sim]NQU26_FUT_CME	Auto-sent child from parent fill	3615		Stop	6	Sell	2778600.0000000		Order Sent			Sim1 [EVAL]	Close	3613	6				SwissPropFirm.twconfig	0.00			Day		N
Orders	2026-07-29  06:27:37.716480	2026-07-29  06:27:37.716477	[Sim]NQU26_FUT_CME	Simulated order accepted	3614	3614	Limit	6	Sell	2786100.0000000		Open			Sim1 [EVAL]	Close	3613	6				SwissPropFirm.twconfig	0.00			Day		N
Orders	2026-07-29  06:27:37.716484	2026-07-29  06:27:37.716483	[Sim]NQU26_FUT_CME	Simulated order accepted	3615	3615	Stop	6	Sell	2778600.0000000		Open			Sim1 [EVAL]	Close	3613	6				SwissPropFirm.twconfig	0.00			Day		N
Orders	2026-07-29  06:27:37.717099	2026-07-29  06:27:37.717093	[Sim]NQU26_FUT_CME	#1 NQU26_FUT_CME[M]  1 Min  | User order entry | Last: 27810.5 | AOE=true | AOU=true. Attached Order | Client side OCO order	3617		Limit		Sell	2788600.0000000		Pending Child-Client			Sim1 [EVAL]	Close	3616	6				SwissPropFirm.twconfig	0.00			Day		N
Orders	2026-07-29  06:27:37.717106	2026-07-29  06:27:37.717103	[Sim]NQU26_FUT_CME	#1 NQU26_FUT_CME[M]  1 Min  | User order entry | Last: 27810.5 | AOE=true | AOU=true. Attached Order | Client side OCO order	3618		Stop		Sell	2778600.0000000		Pending Child-Client			Sim1 [EVAL]	Close	3616	6				SwissPropFirm.twconfig	0.00			Day		N
Orders	2026-07-29  06:27:37.717113	2026-07-29  06:27:37.717109	[Sim]NQU26_FUT_CME	#1 NQU26_FUT_CME[M]  1 Min  | User order entry | Last: 27810.5 | AOE=true | AOU=true	3616		Market	1	Buy			Order Sent			Sim1 [EVAL]	Open		6				SwissPropFirm.twconfig	0.00			Day		N
Orders	2026-07-29  06:27:37.717119	2026-07-29  06:27:37.717118	[Sim]NQU26_FUT_CME	Simulated order accepted	3616	3616	Market	1	Buy			Open			Sim1 [EVAL]	Open		6				SwissPropFirm.twconfig	0.00			Day		N
Orders	2026-07-29  06:27:37.717148	2026-07-29  06:27:37.717146	[Sim]NQU26_FUT_CME	Trade simulation fill. Bid: 27809.50 Ask: 27811.00 Last: 27810.50	3616	3616	Market	1	Buy			Filled	2781100.0000000	1	Sim1 [EVAL]	Open		6				SwissPropFirm.twconfig	0.00			Day		N
Fills	2026-07-29  06:27:37.717151	2026-07-29  06:27:37.717135	[Sim]NQU26_FUT_CME	Trade simulation fill. Bid: 27809.50 Ask: 27811.00 Last: 27810.50	3616	3616	Market	1	Buy			Filled	2781100.0000000	1	Sim1 [EVAL]	Open		7	3616.1			SwissPropFirm.twconfig	0.00			Day		N
Orders	2026-07-29  06:27:37.717172	2026-07-29  06:27:37.717171	[Sim]NQU26_FUT_CME	Updating move to breakeven stop reference price on parent modification/fill to 2781100	3618		Stop		Sell	2778600.0000000		Pending Child-Client			Sim1 [EVAL]	Close	3616					SwissPropFirm.twconfig	0.00			Day		N
Orders	2026-07-29  06:27:37.717174	2026-07-29  06:27:37.717174	[Sim]NQU26_FUT_CME	Updating move to breakeven stop trigger price on parent modification/fill to 2786100	3618		Stop		Sell	2778600.0000000		Pending Child-Client			Sim1 [EVAL]	Close	3616					SwissPropFirm.twconfig	0.00			Day		N
Orders	2026-07-29  06:27:37.717182	2026-07-29  06:27:37.717180	[Sim]NQU26_FUT_CME	Auto-sent child from parent fill	3617		Limit	1	Sell	2788600.0000000		Order Sent			Sim1 [EVAL]	Close	3616	7				SwissPropFirm.twconfig	0.00			Day		N
Orders	2026-07-29  06:27:37.717187	2026-07-29  06:27:37.717186	[Sim]NQU26_FUT_CME	Auto-sent child from parent fill	3618		Stop	1	Sell	2778600.0000000		Order Sent			Sim1 [EVAL]	Close	3616	7				SwissPropFirm.twconfig	0.00			Day		N
Orders	2026-07-29  06:27:37.717195	2026-07-29  06:27:37.717194	[Sim]NQU26_FUT_CME	Simulated order accepted	3617	3617	Limit	1	Sell	2788600.0000000		Open			Sim1 [EVAL]	Close	3616	7				SwissPropFirm.twconfig	0.00			Day		N
Orders	2026-07-29  06:27:37.717198	2026-07-29  06:27:37.717197	[Sim]NQU26_FUT_CME	Simulated order accepted	3618	3618	Stop	1	Sell	2778600.0000000		Open			Sim1 [EVAL]	Close	3616	7				SwissPropFirm.twconfig	0.00			Day		N
Orders	2026-07-29  06:28:45.535004	2026-07-29  06:28:45.534997	[Sim]NQU26_FUT_CME	#1 NQU26_FUT_CME[M]  1 Min  | User order modification. Requested Price: 27752.75. Requested Quantity: 6	3615	3615	Stop	6	Sell	2778600.0000000		Pending Modify			Sim1 [EVAL]	Close	3613	7				SwissPropFirm.twconfig	0.00			Day		N
Orders	2026-07-29  06:28:45.535034	2026-07-29  06:28:45.535032	[Sim]NQU26_FUT_CME	Simulated order modify complete	3615	3615	Stop	6	Sell	2775275.0000000		Open			Sim1 [EVAL]	Close	3613	7				SwissPropFirm.twconfig	0.00			Day		N
Orders	2026-07-29  06:28:45.535080	2026-07-29  06:28:45.535079	[Sim]NQU26_FUT_CME	#1 NQU26_FUT_CME[M]  1 Min  | User order modification. Requested Price: 27752.75. Requested Quantity: 6. Requested Price: 27752.75. Requested Quantity: 1	3618	3618	Stop	1	Sell	2778600.0000000		Pending Modify			Sim1 [EVAL]	Close	3616	7				SwissPropFirm.twconfig	0.00			Day		N
Orders	2026-07-29  06:28:45.535088	2026-07-29  06:28:45.535087	[Sim]NQU26_FUT_CME	Simulated order modify complete	3618	3618	Stop	1	Sell	2775275.0000000		Open			Sim1 [EVAL]	Close	3616	7				SwissPropFirm.twconfig	0.00			Day		N
Orders	2026-07-29  06:32:55.659233	2026-07-29  06:32:55.659228	[Sim]NQU26_FUT_CME	Auto trail order modification. 1. Trigger price: 27861.25. Using LastModifyQuantity of 6. Using new provided price. Requested Price: 27812.00. Requested Quantity: 6	3615	3615	Stop	6	Sell	2775275.0000000		Pending Modify			Sim1 [EVAL]	Close	3613	7				SwissPropFirm.twconfig	0.00			Day		N
Orders	2026-07-29  06:32:55.659255	2026-07-29  06:32:55.659254	[Sim]NQU26_FUT_CME	Simulated order modify complete	3615	3615	Stop	6	Sell	2781200.0000000		Open			Sim1 [EVAL]	Close	3613	7				SwissPropFirm.twconfig	0.00			Day		N
Orders	2026-07-29  06:32:55.659326	2026-07-29  06:32:55.659326	[Sim]NQU26_FUT_CME	Auto trail order modification. 1. Trigger price: 27861.25. Using LastModifyQuantity of 1. Using new provided price. Requested Price: 27812.00. Requested Quantity: 1	3618	3618	Stop	1	Sell	2775275.0000000		Pending Modify			Sim1 [EVAL]	Close	3616	7				SwissPropFirm.twconfig	0.00			Day		N
Orders	2026-07-29  06:32:55.659331	2026-07-29  06:32:55.659330	[Sim]NQU26_FUT_CME	Simulated order modify complete	3618	3618	Stop	1	Sell	2781200.0000000		Open			Sim1 [EVAL]	Close	3616	7				SwissPropFirm.twconfig	0.00			Day		N
Orders	2026-07-29  06:32:56.059167	2026-07-29  06:32:56.059164	[Sim]NQU26_FUT_CME	Trade simulation fill. Bid: 27861.00 Ask: 27862.50 Last: 27861.75	3614	3614	Limit	6	Sell	2786100.0000000		Filled	2786100.0000000	6	Sim1 [EVAL]	Close	3613	7				SwissPropFirm.twconfig	0.00			Day		N
Fills	2026-07-29  06:32:56.059176	2026-07-29  06:32:56.059161	[Sim]NQU26_FUT_CME	Trade simulation fill. Bid: 27861.00 Ask: 27862.50 Last: 27861.75	3614	3614	Limit	6	Sell	2786100.0000000		Filled	2786100.0000000	6	Sim1 [EVAL]	Close	3613	1	3614.1	2786175.0000000	2778725.0000000	SwissPropFirm.twconfig	0.00			Day		N
Orders	2026-07-29  06:32:56.059213	2026-07-29  06:32:56.059212	[Sim]NQU26_FUT_CME	Canceling order due to sibling fill	3615	3615	Stop	6	Sell	2781200.0000000		Pending Cancel			Sim1 [EVAL]	Close	3613	1				SwissPropFirm.twconfig	0.00			Day		N
Orders	2026-07-29  06:32:56.059220	2026-07-29  06:32:56.059220	[Sim]NQU26_FUT_CME	Simulated order canceled	3615	3615	Stop	6	Sell	2781200.0000000		Canceled			Sim1 [EVAL]	Close	3613	1				SwissPropFirm.twconfig	0.00			Day		N
Orders	2026-07-29  06:36:40.354425	2026-07-29  06:36:40.354420	[Sim]NQU26_FUT_CME	Trade simulation fill. Bid: 27886.00 Ask: 27887.75 Last: 27887.75	3617	3617	Limit	1	Sell	2788600.0000000		Filled	2788600.0000000	1	Sim1 [EVAL]	Close	3616	1				SwissPropFirm.twconfig	0.00			Day		N
Fills	2026-07-29  06:36:40.354437	2026-07-29  06:36:40.354415	[Sim]NQU26_FUT_CME	Trade simulation fill. Bid: 27886.00 Ask: 27887.75 Last: 27887.75	3617	3617	Limit	1	Sell	2788600.0000000		Filled	2788600.0000000	1	Sim1 [EVAL]	Close	3616		3617.1	2788500.0000000	2785700.0000000	SwissPropFirm.twconfig	0.00			Day		N
Orders	2026-07-29  06:36:40.354461	2026-07-29  06:36:40.354460	[Sim]NQU26_FUT_CME	Canceling order due to sibling fill	3618	3618	Stop	1	Sell	2781200.0000000		Pending Cancel			Sim1 [EVAL]	Close	3616					SwissPropFirm.twconfig	0.00			Day		N
Orders	2026-07-29  06:36:40.354469	2026-07-29  06:36:40.354468	[Sim]NQU26_FUT_CME	Simulated order canceled	3618	3618	Stop	1	Sell	2781200.0000000		Canceled			Sim1 [EVAL]	Close	3616					SwissPropFirm.twconfig	0.00			Day		N
